Time / Date,Area,Description,Device
2023-10-06 오전 11:52,CC05,Jam or sensor fault Digital Alarm,P2664_Z1
2023-10-06 오전 9:19,CC05,Jam or sensor fault Digital Alarm,P2664_Z1
2023-10-06 오전 9:06,CC05,Jam or sensor fault Digital Alarm,P2664_Z1
2023-10-06 오전 7:02,CC05,Jam or sensor fault Digital Alarm,P2664_Z1
2023-10-06 오전 6:39,CC05,Fault occupied without data Digital Alarm,P2578
2023-10-06 오전 6:37,CC05,Fault data without occupation Digital Alarm,P2578
2023-10-06 오전 6:35,CC05,Fault occupied without data Digital Alarm,P2578
2023-10-06 오전 5:28,CC05,Fault data without occupation Digital Alarm,P2664_Z1
2023-10-06 오전 4:52,CC05,Fault data without occupation Digital Alarm,P2664_Z1
2023-10-06 오전 2:59,CC05,Jam or sensor fault Digital Alarm,P2664_Z1
2023-10-06 오전 1:47,CC05,Jam or sensor fault Digital Alarm,P2664_Z1
2023-10-06 오전 1:47,CC05,Jam or sensor fault Digital Alarm,P2664_Z1
2023-10-06 오전 1:19,CC05,Jam or sensor fault Digital Alarm,P2664_Z1
2023-10-06 오전 12:18,CC05,Jam or sensor fault Digital Alarm,P2664_Z1
2023-10-06 오전 12:18,CC05,Fault data without occupation Digital Alarm,P2683
2023-10-06 오전 12:18,CC05,Fault occupied without data Digital Alarm,P2681
2023-10-05 오후 9:33,CC05,Fault data without occupation Digital Alarm,P2652
2023-10-05 오후 9:10,CC05,Fault occupied without data Digital Alarm,P2569
2023-10-05 오후 8:53,CC05,Fault data without occupation Digital Alarm,P2559
2023-10-05 오후 8:53,CC05,Fault occupied without data Digital Alarm,P2558
2023-10-05 오후 8:52,CC05,Fault data without occupation Digital Alarm,P2563
2023-10-05 오후 8:52,CC05,Fault data without occupation Digital Alarm,P2563
2023-10-05 오후 8:51,CC05,Fault occupied without data Digital Alarm,P2564
2023-10-05 오후 8:51,CC05,Fault occupied without data Digital Alarm,P2563
2023-10-05 오후 8:45,CC05,Fault occupied without data Digital Alarm,P2562
2023-10-05 오후 8:36,CC05,Fault occupied without data Digital Alarm,P2562
2023-10-05 오후 4:00,CC05,Fault occupied without data Digital Alarm,P2556
2023-10-05 오후 3:34,CC05,Fault data without occupation Digital Alarm,P2564
2023-10-05 오후 2:51,CC05,Fault data without occupation Digital Alarm,P2564
2023-10-05 오후 2:32,CC05,Fault data without occupation Digital Alarm,P2564
2023-10-05 오후 2:15,CC05,Fault data without occupation Digital Alarm,P2552
2023-10-05 오후 2:12,CC05,External fault Digital Alarm,P2552
2023-10-05 오후 2:12,CC05,Fault data without occupation Digital Alarm,P2552
2023-10-05 오후 1:46,CC05,External fault Digital Alarm,P2552
2023-10-05 오전 11:26,CC05,Fault occupied without data Digital Alarm,P2663
2023-10-05 오전 11:26,CC05,Fault occupied without data Digital Alarm,P2664_Z4
2023-10-05 오전 11:26,CC05,Fault occupied without data Digital Alarm,P2663
2023-10-05 오전 11:22,CC05,Fault occupied without data Digital Alarm,P2663
2023-10-05 오전 11:22,CC05,Fault occupied without data Digital Alarm,P2663
2023-10-05 오전 11:22,CC05,Fault occupied without data Digital Alarm,P2664_Z4
2023-10-05 오전 11:21,CC05,Fault occupied without data Digital Alarm,P2664_Z4
